ENSEMBL,ENTREZID,SYMBOL,type,pi_value_C1,pi_value_C5,pi_value_C7,pi_value_C1_C5_C7,description,summary_entrez,summary_genecard,summary_uniport,summary_Tocris,summary_CIViC
ENSG00000176845,284207,METRNL,Protein Coding,2.140659841,0.081394364,0.269775435,2.140659841,Meteorin Like_ Glial Cell Differentiation Regulator,Additional gene information for METRNL Gene HGNC(27584)Entrez Gene(284207)Ensembl(ENSG00000176845)OMIM(616241)UniProtKB(Q641Q3) Search for METRNL at DataMedSearch for METRNL at HumanCyc,GeneCards Summary for METRNL Gene METRNL (Meteorin Like_ Glial Cell Differentiation Regulator) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include hormone activity.An important paralog of this gene is METRN. ,UniProtKB/Swiss-Prot for METRNL GeneMETRL_HUMAN_Q641Q3Hormone induced following exercise or cold exposure that promotes energy expenditure. Induced either in the skeletal muscle after exercise or in adipose tissue following cold exposure and is present in,NA,NA
ENSG00000124215,60437,CDH26,Protein Coding,2.116799361,0.07333974,0.080998672,2.116799361,Cadherin 26,Entrez Gene Summary for CDH26 Gene This gene encodes a member of the cadherin protein family. Cadherins are a family of calcium-dependent adhesion molecules that mediate cell-cell adhesion in all solid tissues and modulate a wide variety of processes_ inc,GeneCards Summary for CDH26 Gene CDH26 (Cadherin 26) is a Protein Coding gene.Among its related pathways are ERK Signaling and S-1P Stimulated Signaling.Gene Ontology (GO) annotations related to this gene include calcium ion binding.An important paralog o,UniProtKB/Swiss-Prot for CDH26 GeneCAD26_HUMAN_Q8IXH8Cadherins are calcium-dependent cell adhesion proteins. They preferentially interact with themselves in a homophilic manner in connecting cells; cadherins may thus contribute to the sorting of heterogen,NA,NA
ENSG00000162594,149233,IL23R,Protein Coding,0.131447192,0.003230283,2.112986011,2.112986011,Interleukin 23 Receptor,Entrez Gene Summary for IL23R Gene The protein encoded by this gene is a subunit of the receptor for IL23A/IL23. This protein pairs with the receptor molecule IL12RB1/IL12Rbeta1_ and both are required for IL23A signaling. This protein associates constitut,GeneCards Summary for IL23R Gene IL23R (Interleukin 23 Receptor) is a Protein Coding gene.Diseases associated with IL23R include Inflammatory Bowel Disease 17 and Psoriasis 7.Among its related pathways are Akt Signaling and ERK Signaling.Gene Ontology (GO,UniProtKB/Swiss-Prot for IL23R GeneIL23R_HUMAN_Q5VWK5Associates with IL12RB1 to form the interleukin-23 receptor. Binds IL23 and mediates T-cells, NK cells and possibly certain macrophage/myeloid cells stimulation probably through activation of the Jak-St,NA,NA
ENSG00000188394,NA,NA,NA,0.00136647,2.108631209,0.080906786,2.108631209,NA,NA,NA,NA,NA,NA
ENSG00000100321,9145,SYNGR1,Protein Coding,2.087762753,0.053808455,0.379350338,2.087762753,Synaptogyrin 1,Entrez Gene Summary for SYNGR1 Gene This gene encodes an integral membrane protein associated with presynaptic vesicles in neuronal cells. The exact function of this protein is unclear_ but studies of a similar murine protein suggest that it functions in ,GeneCards Summary for SYNGR1 Gene SYNGR1 (Synaptogyrin 1) is a Protein Coding gene.Among its related pathways are Innate Immune System.An important paralog of this gene is SYNGR3. ,UniProtKB/Swiss-Prot for SYNGR1 GeneSNG1_HUMAN_O43759May play a role in regulated exocytosis. Modulates the localization of synaptophysin/SYP into synaptic-like microvesicles and may therefore play a role in synaptic-like microvesicle formation and/or mat,NA,NA
ENSG00000103485,23475,QPRT,Protein Coding,2.087117511,0.027170487,0.253746423,2.087117511,Quinolinate Phosphoribosyltransferase,Entrez Gene Summary for QPRT Gene This gene encodes a key enzyme in catabolism of quinolinate_ an intermediate in the tryptophan-nicotinamide adenine dinucleotide pathway. Quinolinate acts as a most potent endogenous exitotoxin to neurons. Elevation of qu,GeneCards Summary for QPRT Gene QPRT (Quinolinate Phosphoribosyltransferase) is a Protein Coding gene.Among its related pathways are NAD metabolism and superpathway of tryptophan utilization.Gene Ontology (GO) annotations related to this gene include prot,UniProtKB/Swiss-Prot for QPRT GeneNADC_HUMAN_Q15274Involved in the catabolism of quinolinic acid (QA).,NA,NA
ENSG00000140859,3801,KIFC3,Protein Coding,2.077671754,0.060662436,0.241114233,2.077671754,Kinesin Family Member C3,Entrez Gene Summary for KIFC3 Gene This gene encodes a member of the kinesin-14 family of microtubule motors. Members of this family play a role in the formation_ maintenance and remodeling of the bipolar mitotic spindle. The protein encoded by this gene ,GeneCards Summary for KIFC3 Gene KIFC3 (Kinesin Family Member C3) is a Protein Coding gene.Diseases associated with KIFC3 include Bardet-Biedl Syndrome.Among its related pathways are Metabolism of proteins and Ectoderm Differentiation.Gene Ontology (GO) a,UniProtKB/Swiss-Prot for KIFC3 GeneKIFC3_HUMAN_Q9BVG8Minus-end microtubule-dependent motor protein. Involved in apically targeted transport (By similarity). Required for zonula adherens maintenance.,NA,NA
ENSG00000099377,80270,HSD3B7,Protein Coding,2.073420678,0.208539778,0.027597975,2.073420678,Hydroxy-Delta-5-Steroid Dehydrogenase_ 3 Beta- And Steroid Delta-Isomerase 7,Entrez Gene Summary for HSD3B7 Gene This gene encodes an enzyme which is involved in the initial stages of the synthesis of bile acids from cholesterol and a member of the short-chain dehydrogenase/reductase superfamily. The encoded protein is a membrane-,GeneCards Summary for HSD3B7 Gene HSD3B7 (Hydroxy-Delta-5-Steroid Dehydrogenase_ 3 Beta- And Steroid Delta-Isomerase 7) is a Protein Coding gene.Diseases associated with HSD3B7 include Bile Acid Synthesis Defect, Congenital, 1 and Congenital Bile Acid Syn,UniProtKB/Swiss-Prot for HSD3B7 Gene3BHS7_HUMAN_Q9H2F3The 3-beta-HSD enzymatic system plays a crucial role in the biosynthesis of all classes of hormonal steroids. HSD VII is active against four 7-alpha-hydroxylated sterols. Does not metabolize several di,NA,NA
ENSG00000198046,63934,ZNF667,Protein Coding,0.073519933,2.069309059,7.25e-05,2.069309059,Zinc Finger Protein 667,Additional gene information for ZNF667 Gene HGNC(28854)Entrez Gene(63934)Ensembl(ENSG00000198046)OMIM(611024)UniProtKB(Q5HYK9) Search for ZNF667 at DataMedSearch for ZNF667 at HumanCyc,GeneCards Summary for ZNF667 Gene ZNF667 (Zinc Finger Protein 667) is a Protein Coding gene.Among its related pathways are Gene Expression.Gene Ontology (GO) annotations related to this gene include nucleic acid binding and transcription coregulator activ,UniProtKB/Swiss-Prot for ZNF667 GeneZN667_HUMAN_Q5HYK9May be involved in transcriptional regulation.,NA,NA
ENSG00000262304,NA,NA,NA,0.012515407,1.10805657,1.865782888,2.067392988,NA,NA,NA,NA,NA,NA
ENSG00000169507,151258,SLC38A11,Protein Coding,2.063911466,0.309775187,0.049193954,2.063911466,Solute Carrier Family 38 Member 11,Additional gene information for SLC38A11 Gene HGNC(26836)Entrez Gene(151258)Ensembl(ENSG00000169507)OMIM(616526)UniProtKB(Q08AI6) Search for SLC38A11 at DataMedSearch for SLC38A11 at HumanCyc,GeneCards Summary for SLC38A11 Gene SLC38A11 (Solute Carrier Family 38 Member 11) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include amino acid transmembrane transporter activity.An important paralog of this gene is SLC38,UniProtKB/Swiss-Prot for SLC38A11 GeneS38AB_HUMAN_Q08AI6Putative sodium-dependent amino acid/proton antiporter.,NA,NA
ENSG00000158220,83850,ESYT3,Protein Coding,2.048145119,0.308899547,0.010872075,2.048145119,Extended Synaptotagmin 3,Additional gene information for ESYT3 Gene HGNC(24295)Entrez Gene(83850)Ensembl(ENSG00000158220)OMIM(616692)UniProtKB(A0FGR9) Search for ESYT3 at DataMedSearch for ESYT3 at HumanCyc,GeneCards Summary for ESYT3 Gene ESYT3 (Extended Synaptotagmin 3) is a Protein Coding gene.Among its related pathways are Metabolism and Sphingolipid metabolism.Gene Ontology (GO) annotations related to this gene include lipid binding and phospholipid bin,UniProtKB/Swiss-Prot for ESYT3 GeneESYT3_HUMAN_A0FGR9Binds glycerophospholipids in a barrel-like domain and may play a role in cellular lipid transport (By similarity). Tethers the endoplasmic reticulum to the cell membrane and promotes the formation of a,NA,NA
ENSG00000155367,333926,PPM1J,Protein Coding,1.168233166,0.188981922,1.752197947,2.046975755,Protein Phosphatase_ Mg2+/Mn2+ Dependent 1J,Entrez Gene Summary for PPM1J Gene This gene encodes the serine/threonine protein phosphatase. The mouse homolog of this gene apparently belongs to the protein phosphatase 2C family of genes. The exact function of this gene is not yet known. [provided by ,GeneCards Summary for PPM1J Gene PPM1J (Protein Phosphatase_ Mg2+/Mn2+ Dependent 1J) is a Protein Coding gene.Among its related pathways are Direct p53 effectors and Wnt Signaling Pathway and Pluripotency.Gene Ontology (GO) annotations related to this gen,Additional gene information for PPM1J Gene HGNC(20785)Entrez Gene(333926)Ensembl(ENSG00000155367)OMIM(609957)UniProtKB(Q5JR12) Search for PPM1J at DataMedSearch for PPM1J at HumanCyc,NA,NA
ENSG00000186132,130355,C2orf76,Protein Coding,2.039578567,0.093043979,0.002530516,2.039578567,Chromosome 2 Open Reading Frame 76,Additional gene information for C2orf76 Gene HGNC(27017)Entrez Gene(130355)Ensembl(ENSG00000186132)UniProtKB(Q3KRA6) Search for C2orf76 at DataMedSearch for C2orf76 at HumanCyc,GeneCards Summary for C2orf76 Gene C2orf76 (Chromosome 2 Open Reading Frame 76) is a Protein Coding gene. ,Additional gene information for C2orf76 Gene HGNC(27017)Entrez Gene(130355)Ensembl(ENSG00000186132)UniProtKB(Q3KRA6) Search for C2orf76 at DataMedSearch for C2orf76 at HumanCyc,NA,NA
ENSG00000248712,283152,CCDC153,Protein Coding,2.393945193,0.850334716,0.019369555,2.035654707,Coiled-Coil Domain Containing 153,Additional gene information for CCDC153 Gene HGNC(27446)Entrez Gene(283152)Ensembl(ENSG00000248712)UniProtKB(Q494R4) Search for CCDC153 at DataMedSearch for CCDC153 at HumanCyc,GeneCards Summary for CCDC153 Gene CCDC153 (Coiled-Coil Domain Containing 153) is a Protein Coding gene.Diseases associated with CCDC153 include Noonan Syndrome-Like Disorder With Or Without Juvenile Myelomonocytic Leukemia. ,Additional gene information for CCDC153 Gene HGNC(27446)Entrez Gene(283152)Ensembl(ENSG00000248712)UniProtKB(Q494R4) Search for CCDC153 at DataMedSearch for CCDC153 at HumanCyc,NA,NA
ENSG00000134326,129607,CMPK2,Protein Coding,0.016753757,0.02046628,2.035140435,2.035140435,Cytidine/Uridine Monophosphate Kinase 2,Entrez Gene Summary for CMPK2 Gene This gene encodes one of the enzymes in the nucleotide synthesis salvage pathway that may participate in terminal differentiation of monocytic cells. Multiple transcript variants encoding different isoforms have been fou,GeneCards Summary for CMPK2 Gene CMPK2 (Cytidine/Uridine Monophosphate Kinase 2) is a Protein Coding gene.Among its related pathways are superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis and Metabolism.Gene Ontology (GO) annotations rel,UniProtKB/Swiss-Prot for CMPK2 GeneCMPK2_HUMAN_Q5EBM0May participate in dUTP and dCTP synthesis in mitochondria. Is able to phosphorylate dUMP, dCMP, CMP, UMP and monophosphates of the pyrimidine nucleoside analogs ddC, dFdC, araC, BVDU and FdUrd with ATP,NA,NA
ENSG00000261459,NA,NA,NA,0.925540212,1.475530094,1.490195629,2.035104193,NA,NA,NA,NA,NA,NA
ENSG00000187498,1282,COL4A1,Protein Coding,0.767784196,2.632291148,0.303048963,2.021031542,Collagen Type IV Alpha 1 Chain,Entrez Gene Summary for COL4A1 Gene This gene encodes a type IV collagen alpha protein. Type IV collagen proteins are integral components of basement membranes. This gene shares a bidirectional promoter with a paralogous gene on the opposite strand. The p,GeneCards Summary for COL4A1 Gene COL4A1 (Collagen Type IV Alpha 1 Chain) is a Protein Coding gene.Diseases associated with COL4A1 include Retinal Arteries_ Tortuosity Of and Schizencephaly.Among its related pathways are ERK Signaling and Focal Adhesion.G,UniProtKB/Swiss-Prot for COL4A1 GeneCO4A1_HUMAN_P02462Type IV collagen is the major structural component of glomerular basement membranes (GBM), forming a chicken-wire meshwork together with laminins, proteoglycans and entactin/nidogen. Arresten, comprisi,NA,NA
ENSG00000162383,6512,SLC1A7,Protein Coding,2.014007197,0.074975524,0.339184198,2.014007197,Solute Carrier Family 1 Member 7,Additional gene information for SLC1A7 Gene HGNC(10945)Entrez Gene(6512)Ensembl(ENSG00000162383)OMIM(604471)UniProtKB(O00341) Search for SLC1A7 at DataMedSearch for SLC1A7 at HumanCyc,GeneCards Summary for SLC1A7 Gene SLC1A7 (Solute Carrier Family 1 Member 7) is a Protein Coding gene.Among its related pathways are Transport of glucose and other sugars_ bile salts and organic acids, metal ions and amine compounds and Transmission across,UniProtKB/Swiss-Prot for SLC1A7 GeneEAA5_HUMAN_O00341Transports L-glutamate; the L-glutamate uptake is sodium- and voltage-dependent and chloride-independent. Its associated chloride conductance may participate in visual processing.,Tocris Summary for SLC1A7 GeneGlutamate transporters_ also known as excitatory amino acid transporters (EAATs), are sodium- and potassium-dependent members of the solute carrier family 6 (SLC1), widely distributed throughout the brain. There are five EAAT,NA
ENSG00000164512,79722,ANKRD55,Protein Coding,2.00932821,0.000858666,0.0911824,2.00932821,Ankyrin Repeat Domain 55,Additional gene information for ANKRD55 Gene HGNC(25681)Entrez Gene(79722)Ensembl(ENSG00000164512)OMIM(615189)UniProtKB(Q3KP44) Monarch InitiativeSearch for ANKRD55 at DataMedSearch for ANKRD55 at HumanCyc,GeneCards Summary for ANKRD55 Gene ANKRD55 (Ankyrin Repeat Domain 55) is a Protein Coding gene.Diseases associated with ANKRD55 include Oligoarticular Juvenile Idiopathic Arthritis and Rheumatoid Factor-Negative Juvenile Idiopathic Arthritis. ,Additional gene information for ANKRD55 Gene HGNC(25681)Entrez Gene(79722)Ensembl(ENSG00000164512)OMIM(615189)UniProtKB(Q3KP44) Monarch InitiativeSearch for ANKRD55 at DataMedSearch for ANKRD55 at HumanCyc,NA,NA
ENSG00000126947,51309,ARMCX1,Protein Coding,2.003687547,0.003302421,0.155355588,2.003687547,Armadillo Repeat Containing X-Linked 1,Entrez Gene Summary for ARMCX1 Gene This gene encodes a member of the ALEX family of proteins and may play a role in tumor suppression. The encoded protein contains a potential N-terminal transmembrane domain and two Armadillo (arm) repeats. Other protein,GeneCards Summary for ARMCX1 Gene ARMCX1 (Armadillo Repeat Containing X-Linked 1) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include binding.An important paralog of this gene is ARMCX2. ,UniProtKB/Swiss-Prot for ARMCX1 GeneARMX1_HUMAN_Q9P291Regulates mitochondrial transport during axon regeneration. Increases the proportion of motile mitochondria by recruiting stationary mitochondria into the motile pool. Enhances mitochondria movement an,NA,NA
ENSG00000165061,79698,ZMAT4,Protein Coding,0.054645124,2.003508743,0.46299054,2.003508743,Zinc Finger Matrin-Type 4,Additional gene information for ZMAT4 Gene HGNC(25844)Entrez Gene(79698)Ensembl(ENSG00000165061)UniProtKB(Q9H898) Monarch InitiativeSearch for ZMAT4 at DataMedSearch for ZMAT4 at HumanCyc,GeneCards Summary for ZMAT4 Gene ZMAT4 (Zinc Finger Matrin-Type 4) is a Protein Coding gene.Diseases associated with ZMAT4 include Refractive Error.Gene Ontology (GO) annotations related to this gene include nucleic acid binding.An important paralog of th,Additional gene information for ZMAT4 Gene HGNC(25844)Entrez Gene(79698)Ensembl(ENSG00000165061)UniProtKB(Q9H898) Monarch InitiativeSearch for ZMAT4 at DataMedSearch for ZMAT4 at HumanCyc,NA,NA
ENSG00000024526,55635,DEPDC1,Protein Coding,1.996679778,0.015855485,0.476159345,1.996679778,DEP Domain Containing 1,Additional gene information for DEPDC1 Gene HGNC(22949)Entrez Gene(55635)Ensembl(ENSG00000024526)OMIM(612002)UniProtKB(Q5TB30) Search for DEPDC1 at DataMedSearch for DEPDC1 at HumanCyc,GeneCards Summary for DEPDC1 Gene DEPDC1 (DEP Domain Containing 1) is a Protein Coding gene.Diseases associated with DEPDC1 include Bladder Cancer.Gene Ontology (GO) annotations related to this gene include GTPase activator activity.An important paralog o,UniProtKB/Swiss-Prot for DEPDC1 GeneDEP1A_HUMAN_Q5TB30May be involved in transcriptional regulation as a transcriptional corepressor. The DEPDC1A-ZNF224 complex may play a critical role in bladder carcinogenesis by repressing the transcription of the A20 ,NA,NA
ENSG00000136114,55901,THSD1,Protein Coding,1.993606161,0.192404131,0.123228696,1.993606161,Thrombospondin Type 1 Domain Containing 1,Entrez Gene Summary for THSD1 Gene The protein encoded by this gene contains a type 1 thrombospondin domain_ which is found in a number of proteins involved in the complement pathway, as well as in extracellular matrix proteins. Alternatively spliced tran,GeneCards Summary for THSD1 Gene THSD1 (Thrombospondin Type 1 Domain Containing 1) is a Protein Coding gene.Diseases associated with THSD1 include Intracranial Aneurysm and Cerebral Arterial Disease.Among its related pathways are O-linked glycosylation an,Additional gene information for THSD1 Gene HGNC(17754)Entrez Gene(55901)Ensembl(ENSG00000136114)OMIM(616821)UniProtKB(Q9NS62) Monarch InitiativeSearch for THSD1 at DataMedSearch for THSD1 at HumanCyc,NA,NA
ENSG00000183117,64478,CSMD1,Protein Coding,1.992218226,0.055518741,0.075395371,1.992218226,CUB And Sushi Multiple Domains 1,Additional gene information for CSMD1 Gene HGNC(14026)Entrez Gene(64478)Ensembl(ENSG00000183117)OMIM(608397)UniProtKB(Q96PZ7) Monarch InitiativeSearch for CSMD1 at DataMedSearch for CSMD1 at HumanCyc,GeneCards Summary for CSMD1 Gene CSMD1 (CUB And Sushi Multiple Domains 1) is a Protein Coding gene.Diseases associated with CSMD1 include Benign Adult Familial Myoclonic Epilepsy and Smallpox.An important paralog of this gene is CSMD2. ,UniProtKB/Swiss-Prot for CSMD1 GeneCSMD1_HUMAN_Q96PZ7Potential suppressor of squamous cell carcinomas.,NA,NA
ENSG00000166278,717,C2,Protein Coding,0.003342489,0.213080979,1.976736078,1.976736078,Complement C2,Entrez Gene Summary for C2 Gene Component C2 is a serum glycoprotein that functions as part of the classical pathway of the complement system. Activated C1 cleaves C2 into C2a and C2b. The serine proteinase C2a then combines with complement factor 4b to c,GeneCards Summary for C2 Gene C2 (Complement C2) is a Protein Coding gene.Diseases associated with C2 include Complement Component 2 Deficiency and Macular Degeneration_ Age-Related, 14.Among its related pathways are Complement and coagulation cascades an,UniProtKB/Swiss-Prot for C2 GeneCO2_HUMAN_P06681Component C2 which is part of the classical pathway of the complement system is cleaved by activated factor C1 into two fragments: C2b and C2a. C2a, a serine protease, then combines with complement factor C4,NA,NA
ENSG00000035499,55789,DEPDC1B,Protein Coding,1.96735466,0.046677854,0.17060805,1.96735466,DEP Domain Containing 1B,Additional gene information for DEPDC1B Gene HGNC(24902)Entrez Gene(55789)Ensembl(ENSG00000035499)OMIM(616073)UniProtKB(Q8WUY9) Search for DEPDC1B at DataMedSearch for DEPDC1B at HumanCyc,GeneCards Summary for DEPDC1B Gene DEPDC1B (DEP Domain Containing 1B) is a Protein Coding gene.Among its related pathways are p75 NTR receptor-mediated signalling and Signaling by Rho GTPases.Gene Ontology (GO) annotations related to this gene include GTP,Additional gene information for DEPDC1B Gene HGNC(24902)Entrez Gene(55789)Ensembl(ENSG00000035499)OMIM(616073)UniProtKB(Q8WUY9) Search for DEPDC1B at DataMedSearch for DEPDC1B at HumanCyc,NA,NA
ENSG00000033122,57554,LRRC7,Protein Coding,1.96065769,0.014541681,0.076959626,1.96065769,Leucine Rich Repeat Containing 7,Additional gene information for LRRC7 Gene HGNC(18531)Entrez Gene(57554)Ensembl(ENSG00000033122)OMIM(614453)UniProtKB(Q96NW7) Monarch InitiativeSearch for LRRC7 at DataMedSearch for LRRC7 at HumanCyc,GeneCards Summary for LRRC7 Gene LRRC7 (Leucine Rich Repeat Containing 7) is a Protein Coding gene.Diseases associated with LRRC7 include Dental Pulp Necrosis and Nance-Horan Syndrome.Among its related pathways are Innate Immune System.An important paralo,UniProtKB/Swiss-Prot for LRRC7 GeneLRRC7_HUMAN_Q96NW7Required for normal synaptic spine architecture and function. Necessary for DISC1 and GRM5 localization to postsynaptic density complexes and for both N-methyl D-aspartate receptor-dependent and metabot,NA,NA
ENSG00000274810,100532724,NPHP3-ACAD11,RNA Gene,0.075476966,1.959890851,0.041096184,1.959890851,NPHP3-ACAD11 Readthrough (NMD Candidate),Entrez Gene Summary for NPHP3-ACAD11 Gene This locus represents naturally occurring read-through transcription between the neighboring NPHP3 (nephronophthisis 3_ adolescent) and ACAD11 (acyl-CoA dehydrogenase family, member 11) genes on chromosome 3. The ,GeneCards Summary for NPHP3-ACAD11 Gene NPHP3-ACAD11 (NPHP3-ACAD11 Readthrough (NMD Candidate)) is an RNA Gene_ and is affiliated with the ncRNA class.Diseases associated with NPHP3-ACAD11 include Epileptic Encephalopathy, Early Infantile, 44 and Nephrono,Additional gene information for NPHP3-ACAD11 Gene HGNC(48351)Entrez Gene(100532724)Ensembl(ENSG00000274810)UniProtKB(A0A0J9YXS1)RNACentral(NPHP3-ACAD11) Monarch InitiativeSearch for NPHP3-ACAD11 at DataMedSearch for NPHP3-ACAD11 at HumanCyc,NA,NA
ENSG00000127329,5787,PTPRB,Protein Coding,1.954663304,0.045786123,0.123533607,1.954663304,Protein Tyrosine Phosphatase_ Receptor Type B,Entrez Gene Summary for PTPRB Gene The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth_ differentiation,GeneCards Summary for PTPRB Gene PTPRB (Protein Tyrosine Phosphatase_ Receptor Type B) is a Protein Coding gene.Diseases associated with PTPRB include Hyperkalemic Periodic Paralysis and Familial Periodic Paralysis.Among its related pathways are TNFR1 Pat,UniProtKB/Swiss-Prot for PTPRB GenePTPRB_HUMAN_P23467Plays an important role in blood vessel remodeling and angiogenesis. Not necessary for the initial formation of blood vessels, but is essential for their maintenance and remodeling. Can induce dephospho,NA,CIViC summary for PTPRB Gene
ENSG00000130433,59285,CACNG6,Protein Coding,0.033998917,0.000592448,1.952501603,1.952501603,Calcium Voltage-Gated Channel Auxiliary Subunit Gamma 6,Entrez Gene Summary for CACNG6 Gene Voltage-dependent calcium channels are composed of five subunits. The protein encoded by this gene represents one of these subunits_ gamma, and is one of two known gamma subunit proteins. This particular gamma subunit i,GeneCards Summary for CACNG6 Gene CACNG6 (Calcium Voltage-Gated Channel Auxiliary Subunit Gamma 6) is a Protein Coding gene.Among its related pathways are Fc-GammaR Pathway and Arrhythmogenic right ventricular cardiomyopathy (ARVC).Gene Ontology (GO) anno,UniProtKB/Swiss-Prot for CACNG6 GeneCCG6_HUMAN_Q9BXT2Thought to stabilize the calcium channel in an inactivated (closed) state.,NA,NA
ENSG00000166762,117155,CATSPER2,Protein Coding,2.786660697,0.00298874,0.696582807,1.94113993,Cation Channel Sperm Associated 2,Entrez Gene Summary for CATSPER2 Gene This gene encodes a member of a family of cation channel proteins that localize to the flagellum of spermatozoa. Defects at this locus causes male infertility. Alternatively spliced transcript variants have been obser,GeneCards Summary for CATSPER2 Gene CATSPER2 (Cation Channel Sperm Associated 2) is a Protein Coding gene.Diseases associated with CATSPER2 include Deafness-Infertility Syndrome and Catsper-Related Male Infertility.Among its related pathways are Fertiliza,UniProtKB/Swiss-Prot for CATSPER2 GeneCTSR2_HUMAN_Q96P56Voltage-gated calcium channel that plays a central role in calcium-dependent physiological responses essential for successful fertilization, such as sperm hyperactivation, acrosome reaction and chemo,NA,NA
ENSG00000129646,84074,QRICH2,Protein Coding,0.053464055,1.930945956,0.037625069,1.930945956,Glutamine Rich 2,Additional gene information for QRICH2 Gene HGNC(25326)Entrez Gene(84074)Ensembl(ENSG00000129646)UniProtKB(Q9H0J4) Monarch InitiativeSearch for QRICH2 at DataMedSearch for QRICH2 at HumanCyc,GeneCards Summary for QRICH2 Gene QRICH2 (Glutamine Rich 2) is a Protein Coding gene.An important paralog of this gene is C16orf96. ,Additional gene information for QRICH2 Gene HGNC(25326)Entrez Gene(84074)Ensembl(ENSG00000129646)UniProtKB(Q9H0J4) Monarch InitiativeSearch for QRICH2 at DataMedSearch for QRICH2 at HumanCyc,NA,NA
ENSG00000099194,6319,SCD,Protein Coding,1.922359419,0.268721569,0.032432599,1.922359419,Stearoyl-CoA Desaturase,Entrez Gene Summary for SCD Gene This gene encodes an enzyme involved in fatty acid biosynthesis_ primarily the synthesis of oleic acid. The protein belongs to the fatty acid desaturase family and is an integral membrane protein located in the endoplasmic,GeneCards Summary for SCD Gene SCD (Stearoyl-CoA Desaturase) is a Protein Coding gene.Diseases associated with SCD include Reye Syndrome and Fatty Liver Disease.Among its related pathways are Regulation of cholesterol biosynthesis by SREBP (SREBF) and Adi,UniProtKB/Swiss-Prot for SCD GeneACOD_HUMAN_O00767Stearyl-CoA desaturase that utilizes O(2) and electrons from reduced cytochrome b5 to introduce the first double bond into saturated fatty acyl-CoA substrates (PubMed:15907797, PubMed:18765284). Catalyzes ,NA,NA
ENSG00000168004,117245,HRASLS5,Protein Coding,1.920339848,0.121528879,0.00565082,1.920339848,HRAS Like Suppressor Family Member 5,Additional gene information for HRASLS5 Gene HGNC(24978)Entrez Gene(117245)Ensembl(ENSG00000168004)OMIM(611474)UniProtKB(Q96KN8) Search for HRASLS5 at DataMedSearch for HRASLS5 at HumanCyc,GeneCards Summary for HRASLS5 Gene HRASLS5 (HRAS Like Suppressor Family Member 5) is a Protein Coding gene.Diseases associated with HRASLS5 include Poland Syndrome and Myasthenic Syndrome_ Congenital, 5.Among its related pathways are Metabolism and Glycer,UniProtKB/Swiss-Prot for HRASLS5 GeneHRSL5_HUMAN_Q96KN8catalyzes N-acylation of phosphatidylethanolamine (PE) to generate N-Acylphosphatidylethanolamine (NAPE) a precursor of bioactive N-acylethanolamines, including the endocannabinoid anandamide.,NA,NA
ENSG00000138829,2201,FBN2,Protein Coding,1.90015576,0.007916276,0.03103028,1.90015576,Fibrillin 2,Entrez Gene Summary for FBN2 Gene The protein encoded by this gene is a component of connective tissue microfibrils and may be involved in elastic fiber assembly. Mutations in this gene cause congenital contractural arachnodactyly. [provided by RefSeq_ Ju,GeneCards Summary for FBN2 Gene FBN2 (Fibrillin 2) is a Protein Coding gene.Diseases associated with FBN2 include Arthrogryposis_ Distal, Type 9 and Macular Degeneration, Early-Onset.Among its related pathways are Integrin Pathway and ERK Signaling.Gene O,UniProtKB/Swiss-Prot for FBN2 GeneFBN2_HUMAN_P35556Fibrillin-2: Fibrillins are structural components of 10-12 nm extracellular calcium-binding microfibrils, which occur either in association with elastin or in elastin-free bundles. Fibrillin-2-containing ,NA,NA
ENSG00000174348,127435,PODN,Protein Coding,1.795415573,0.041244181,1.057880113,1.899334429,Podocan,Entrez Gene Summary for PODN Gene The protein encoded by this gene is a member of the small leucine-rich repeat protein family and contains an amino terminal CX3CXCX7C cysteine-rich cluster followed by a leucine-rich repeat domain. Studies suggest that th,GeneCards Summary for PODN Gene PODN (Podocan) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include collagen binding.An important paralog of this gene is PODNL1. ,UniProtKB/Swiss-Prot for PODN GenePODN_HUMAN_Q7Z5L7Negatively regulates cell proliferation and cell migration.,NA,NA
ENSG00000042832,7038,TG,Protein Coding,0.00488377,1.894171722,0.045477494,1.894171722,Thyroglobulin,Entrez Gene Summary for TG Gene Thyroglobulin (Tg) is a glycoprotein homodimer produced predominantly by the thryroid gland. It acts as a substrate for the synthesis of thyroxine and triiodothyronine as well as the storage of the inactive forms of thyroid,GeneCards Summary for TG Gene TG (Thyroglobulin) is a Protein Coding gene.Diseases associated with TG include Thyroid Dyshormonogenesis 3 and Familial Thyroid Dyshormonogenesis.Among its related pathways are Thyroxine (Thyroid Hormone) Production and Aldo,UniProtKB/Swiss-Prot for TG GeneTHYG_HUMAN_P01266Precursor of the iodinated thyroid hormones thyroxine (T4) and triiodothyronine (T3).,NA,NA
