ENSEMBL,ENTREZID,SYMBOL,type,pi_value_C9,pi_value_C12,pi_value_C15,pi_value_C9_C12_C15,description,summary_entrez,summary_genecard,summary_uniport,summary_Tocris,summary_CIViC
ENSG00000106565,28959,TMEM176B,Protein Coding,0.246534384793956,0.188198429382352,1.73542445722563,1.73542445722563,Solute Carrier Family 2 Member 11,Entrez Gene Summary for SLC2A11 Gene This gene belongs to a family of proteins that mediate the transport of sugars across the cell membrane. The encoded protein transports glucose and fructose. Alternative splicing results in multiple transcript variants,GeneCards Summary for SLC2A11 Gene SLC2A11 (Solute Carrier Family 2 Member 11) is a Protein Coding gene.Among its related pathways are PAK Pathway and Transport of glucose and other sugars_ bile salts and organic acids, metal ions and amine compounds.Gene,UniProtKB/Swiss-Prot for SLC2A11 GeneGTR11_HUMAN_Q9BYW1Facilitative glucose transporter.,NA,NA
ENSG00000105173,898,CCNE1,Protein Coding,1.72590546101253,0.184502125264629,0.422438882786446,1.72590546101253,EGF Like Domain Multiple 8,Additional gene information for EGFL8 Gene HGNC(13944)Entrez Gene(80864)Ensembl(ENSG00000241404)OMIM(609897)UniProtKB(Q99944) Monarch InitiativeSearch for EGFL8 at DataMedSearch for EGFL8 at HumanCyc,GeneCards Summary for EGFL8 Gene EGFL8 (EGF Like Domain Multiple 8) is a Protein Coding gene.Diseases associated with EGFL8 include Ischemic Bone Disease.Gene Ontology (GO) annotations related to this gene include calcium ion binding.An important paralog ,Additional gene information for EGFL8 Gene HGNC(13944)Entrez Gene(80864)Ensembl(ENSG00000241404)OMIM(609897)UniProtKB(Q99944) Monarch InitiativeSearch for EGFL8 at DataMedSearch for EGFL8 at HumanCyc,NA,NA
ENSG00000167244,3481,IGF2,Protein Coding,1.88832438904879,0.901336322302634,0.000240912650866722,1.7020153601396,Meteorin Like_ Glial Cell Differentiation Regulator,Additional gene information for METRNL Gene HGNC(27584)Entrez Gene(284207)Ensembl(ENSG00000176845)OMIM(616241)UniProtKB(Q641Q3) Search for METRNL at DataMedSearch for METRNL at HumanCyc,GeneCards Summary for METRNL Gene METRNL (Meteorin Like_ Glial Cell Differentiation Regulator) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include hormone activity.An important paralog of this gene is METRN. ,UniProtKB/Swiss-Prot for METRNL GeneMETRL_HUMAN_Q641Q3Hormone induced following exercise or cold exposure that promotes energy expenditure. Induced either in the skeletal muscle after exercise or in adipose tissue following cold exposure and is present in,NA,NA
ENSG00000213988,7643,ZNF90,Protein Coding,1.8700601187459,0.0511962943347103,0.90706176700303,1.69626003571155,Cadherin 26,Entrez Gene Summary for CDH26 Gene This gene encodes a member of the cadherin protein family. Cadherins are a family of calcium-dependent adhesion molecules that mediate cell-cell adhesion in all solid tissues and modulate a wide variety of processes_ inc,GeneCards Summary for CDH26 Gene CDH26 (Cadherin 26) is a Protein Coding gene.Among its related pathways are ERK Signaling and S-1P Stimulated Signaling.Gene Ontology (GO) annotations related to this gene include calcium ion binding.An important paralog o,UniProtKB/Swiss-Prot for CDH26 GeneCAD26_HUMAN_Q8IXH8Cadherins are calcium-dependent cell adhesion proteins. They preferentially interact with themselves in a homophilic manner in connecting cells; cadherins may thus contribute to the sorting of heterogen,NA,NA
ENSG00000172296,55304,SPTLC3,Protein Coding,1.17446533564702,1.42915566281357,0.302298486436201,1.67849378521818,Interleukin 23 Receptor,Entrez Gene Summary for IL23R Gene The protein encoded by this gene is a subunit of the receptor for IL23A/IL23. This protein pairs with the receptor molecule IL12RB1/IL12Rbeta1_ and both are required for IL23A signaling. This protein associates constitut,GeneCards Summary for IL23R Gene IL23R (Interleukin 23 Receptor) is a Protein Coding gene.Diseases associated with IL23R include Inflammatory Bowel Disease 17 and Psoriasis 7.Among its related pathways are Akt Signaling and ERK Signaling.Gene Ontology (GO,UniProtKB/Swiss-Prot for IL23R GeneIL23R_HUMAN_Q5VWK5Associates with IL12RB1 to form the interleukin-23 receptor. Binds IL23 and mediates T-cells, NK cells and possibly certain macrophage/myeloid cells stimulation probably through activation of the Jak-St,NA,NA
ENSG00000274933,102724862,TBC1D3I,NA,0.284944551062393,1.67492764102519,0.464360411488019,1.67492764102519,NA,NA,NA,NA,NA,NA
ENSG00000250264,NA,NA,Protein Coding,1.67123338875977,0.00676611268172281,0.0386838898417949,1.67123338875977,Synaptogyrin 1,Entrez Gene Summary for SYNGR1 Gene This gene encodes an integral membrane protein associated with presynaptic vesicles in neuronal cells. The exact function of this protein is unclear_ but studies of a similar murine protein suggest that it functions in ,GeneCards Summary for SYNGR1 Gene SYNGR1 (Synaptogyrin 1) is a Protein Coding gene.Among its related pathways are Innate Immune System.An important paralog of this gene is SYNGR3. ,UniProtKB/Swiss-Prot for SYNGR1 GeneSNG1_HUMAN_O43759May play a role in regulated exocytosis. Modulates the localization of synaptophysin/SYP into synaptic-like microvesicles and may therefore play a role in synaptic-like microvesicle formation and/or mat,NA,NA
ENSG00000161905,246,ALOX15,Protein Coding,0.332646592380627,0.185911280474153,1.65670634464419,1.65670634464419,Quinolinate Phosphoribosyltransferase,Entrez Gene Summary for QPRT Gene This gene encodes a key enzyme in catabolism of quinolinate_ an intermediate in the tryptophan-nicotinamide adenine dinucleotide pathway. Quinolinate acts as a most potent endogenous exitotoxin to neurons. Elevation of qu,GeneCards Summary for QPRT Gene QPRT (Quinolinate Phosphoribosyltransferase) is a Protein Coding gene.Among its related pathways are NAD metabolism and superpathway of tryptophan utilization.Gene Ontology (GO) annotations related to this gene include prot,UniProtKB/Swiss-Prot for QPRT GeneNADC_HUMAN_Q15274Involved in the catabolism of quinolinic acid (QA).,NA,NA
ENSG00000169607,150468,CKAP2L,Protein Coding,0.00695833736161083,1.50587770674188,1.09854546845747,1.65427513079241,Kinesin Family Member C3,Entrez Gene Summary for KIFC3 Gene This gene encodes a member of the kinesin-14 family of microtubule motors. Members of this family play a role in the formation_ maintenance and remodeling of the bipolar mitotic spindle. The protein encoded by this gene ,GeneCards Summary for KIFC3 Gene KIFC3 (Kinesin Family Member C3) is a Protein Coding gene.Diseases associated with KIFC3 include Bardet-Biedl Syndrome.Among its related pathways are Metabolism of proteins and Ectoderm Differentiation.Gene Ontology (GO) a,UniProtKB/Swiss-Prot for KIFC3 GeneKIFC3_HUMAN_Q9BVG8Minus-end microtubule-dependent motor protein. Involved in apically targeted transport (By similarity). Required for zonula adherens maintenance.,NA,NA
ENSG00000171570,100529264,RAB4B-EGLN2,Protein Coding,1.017870571223,1.6239083356423,0.339598970752598,1.65292850521402,Hydroxy-Delta-5-Steroid Dehydrogenase_ 3 Beta- And Steroid Delta-Isomerase 7,Entrez Gene Summary for HSD3B7 Gene This gene encodes an enzyme which is involved in the initial stages of the synthesis of bile acids from cholesterol and a member of the short-chain dehydrogenase/reductase superfamily. The encoded protein is a membrane-,GeneCards Summary for HSD3B7 Gene HSD3B7 (Hydroxy-Delta-5-Steroid Dehydrogenase_ 3 Beta- And Steroid Delta-Isomerase 7) is a Protein Coding gene.Diseases associated with HSD3B7 include Bile Acid Synthesis Defect, Congenital, 1 and Congenital Bile Acid Syn,UniProtKB/Swiss-Prot for HSD3B7 Gene3BHS7_HUMAN_Q9H2F3The 3-beta-HSD enzymatic system plays a crucial role in the biosynthesis of all classes of hormonal steroids. HSD VII is active against four 7-alpha-hydroxylated sterols. Does not metabolize several di,NA,NA
ENSG00000285000,NA,NA,Protein Coding,0.706440513492019,0.255162371230437,2.3338499967419,1.64872619011169,Zinc Finger Protein 667,Additional gene information for ZNF667 Gene HGNC(28854)Entrez Gene(63934)Ensembl(ENSG00000198046)OMIM(611024)UniProtKB(Q5HYK9) Search for ZNF667 at DataMedSearch for ZNF667 at HumanCyc,GeneCards Summary for ZNF667 Gene ZNF667 (Zinc Finger Protein 667) is a Protein Coding gene.Among its related pathways are Gene Expression.Gene Ontology (GO) annotations related to this gene include nucleic acid binding and transcription coregulator activ,UniProtKB/Swiss-Prot for ZNF667 GeneZN667_HUMAN_Q5HYK9May be involved in transcriptional regulation.,NA,NA
ENSG00000282608,140,ADORA3,NA,0.185483749998533,0.347563156682513,1.638682360752,1.638682360752,NA,NA,NA,NA,NA,NA
ENSG00000281991,100862671,TMEM265,Protein Coding,0.476569408114119,1.63424624311393,0.114899206561584,1.63424624311393,Solute Carrier Family 38 Member 11,Additional gene information for SLC38A11 Gene HGNC(26836)Entrez Gene(151258)Ensembl(ENSG00000169507)OMIM(616526)UniProtKB(Q08AI6) Search for SLC38A11 at DataMedSearch for SLC38A11 at HumanCyc,GeneCards Summary for SLC38A11 Gene SLC38A11 (Solute Carrier Family 38 Member 11) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include amino acid transmembrane transporter activity.An important paralog of this gene is SLC38,UniProtKB/Swiss-Prot for SLC38A11 GeneS38AB_HUMAN_Q08AI6Putative sodium-dependent amino acid/proton antiporter.,NA,NA
ENSG00000258677,NA,NA,Protein Coding,0.309266347627028,1.62817656570955,0.166095804596283,1.62817656570955,Extended Synaptotagmin 3,Additional gene information for ESYT3 Gene HGNC(24295)Entrez Gene(83850)Ensembl(ENSG00000158220)OMIM(616692)UniProtKB(A0FGR9) Search for ESYT3 at DataMedSearch for ESYT3 at HumanCyc,GeneCards Summary for ESYT3 Gene ESYT3 (Extended Synaptotagmin 3) is a Protein Coding gene.Among its related pathways are Metabolism and Sphingolipid metabolism.Gene Ontology (GO) annotations related to this gene include lipid binding and phospholipid bin,UniProtKB/Swiss-Prot for ESYT3 GeneESYT3_HUMAN_A0FGR9Binds glycerophospholipids in a barrel-like domain and may play a role in cellular lipid transport (By similarity). Tethers the endoplasmic reticulum to the cell membrane and promotes the formation of a,NA,NA
ENSG00000285713,NA,NA,Protein Coding,0.121225925642953,0.604016382941134,2.6954697235488,1.62810787274529,Protein Phosphatase_ Mg2+/Mn2+ Dependent 1J,Entrez Gene Summary for PPM1J Gene This gene encodes the serine/threonine protein phosphatase. The mouse homolog of this gene apparently belongs to the protein phosphatase 2C family of genes. The exact function of this gene is not yet known. [provided by ,GeneCards Summary for PPM1J Gene PPM1J (Protein Phosphatase_ Mg2+/Mn2+ Dependent 1J) is a Protein Coding gene.Among its related pathways are Direct p53 effectors and Wnt Signaling Pathway and Pluripotency.Gene Ontology (GO) annotations related to this gen,Additional gene information for PPM1J Gene HGNC(20785)Entrez Gene(333926)Ensembl(ENSG00000155367)OMIM(609957)UniProtKB(Q5JR12) Search for PPM1J at DataMedSearch for PPM1J at HumanCyc,NA,NA
ENSG00000212123,163154,PRR22,Protein Coding,0.0963833695135096,1.36876444567549,1.1861495518486,1.62355933382428,Chromosome 2 Open Reading Frame 76,Additional gene information for C2orf76 Gene HGNC(27017)Entrez Gene(130355)Ensembl(ENSG00000186132)UniProtKB(Q3KRA6) Search for C2orf76 at DataMedSearch for C2orf76 at HumanCyc,GeneCards Summary for C2orf76 Gene C2orf76 (Chromosome 2 Open Reading Frame 76) is a Protein Coding gene. ,Additional gene information for C2orf76 Gene HGNC(27017)Entrez Gene(130355)Ensembl(ENSG00000186132)UniProtKB(Q3KRA6) Search for C2orf76 at DataMedSearch for C2orf76 at HumanCyc,NA,NA
ENSG00000015568,84220,RGPD5,Protein Coding,0.246543885229986,0.000622791243880573,1.61993659768913,1.61993659768913,Coiled-Coil Domain Containing 153,Additional gene information for CCDC153 Gene HGNC(27446)Entrez Gene(283152)Ensembl(ENSG00000248712)UniProtKB(Q494R4) Search for CCDC153 at DataMedSearch for CCDC153 at HumanCyc,GeneCards Summary for CCDC153 Gene CCDC153 (Coiled-Coil Domain Containing 153) is a Protein Coding gene.Diseases associated with CCDC153 include Noonan Syndrome-Like Disorder With Or Without Juvenile Myelomonocytic Leukemia. ,Additional gene information for CCDC153 Gene HGNC(27446)Entrez Gene(283152)Ensembl(ENSG00000248712)UniProtKB(Q494R4) Search for CCDC153 at DataMedSearch for CCDC153 at HumanCyc,NA,NA
ENSG00000173578,2829,XCR1,Protein Coding,0.807376439489377,0.0212907773243551,2.00338593321926,1.61748660168566,Cytidine/Uridine Monophosphate Kinase 2,Entrez Gene Summary for CMPK2 Gene This gene encodes one of the enzymes in the nucleotide synthesis salvage pathway that may participate in terminal differentiation of monocytic cells. Multiple transcript variants encoding different isoforms have been fou,GeneCards Summary for CMPK2 Gene CMPK2 (Cytidine/Uridine Monophosphate Kinase 2) is a Protein Coding gene.Among its related pathways are superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis and Metabolism.Gene Ontology (GO) annotations rel,UniProtKB/Swiss-Prot for CMPK2 GeneCMPK2_HUMAN_Q5EBM0May participate in dUTP and dCTP synthesis in mitochondria. Is able to phosphorylate dUMP, dCMP, CMP, UMP and monophosphates of the pyrimidine nucleoside analogs ddC, dFdC, araC, BVDU and FdUrd with ATP,NA,NA
ENSG00000105889,256227,STEAP1B,NA,2.48723671398952,0.639467914602802,0.117326465175631,1.5905080746184,NA,NA,NA,NA,NA,NA
ENSG00000260170,NA,NA,Protein Coding,0.0418853250772013,0.696158602565458,2.24049286956089,1.55973838513138,Collagen Type IV Alpha 1 Chain,Entrez Gene Summary for COL4A1 Gene This gene encodes a type IV collagen alpha protein. Type IV collagen proteins are integral components of basement membranes. This gene shares a bidirectional promoter with a paralogous gene on the opposite strand. The p,GeneCards Summary for COL4A1 Gene COL4A1 (Collagen Type IV Alpha 1 Chain) is a Protein Coding gene.Diseases associated with COL4A1 include Retinal Arteries_ Tortuosity Of and Schizencephaly.Among its related pathways are ERK Signaling and Focal Adhesion.G,UniProtKB/Swiss-Prot for COL4A1 GeneCO4A1_HUMAN_P02462Type IV collagen is the major structural component of glomerular basement membranes (GBM), forming a chicken-wire meshwork together with laminins, proteoglycans and entactin/nidogen. Arresten, comprisi,NA,NA
ENSG00000158747,4681,NBL1,Protein Coding,2.28083389051494,0.319418004343266,0.683426196576039,1.55878163081636,Solute Carrier Family 1 Member 7,Additional gene information for SLC1A7 Gene HGNC(10945)Entrez Gene(6512)Ensembl(ENSG00000162383)OMIM(604471)UniProtKB(O00341) Search for SLC1A7 at DataMedSearch for SLC1A7 at HumanCyc,GeneCards Summary for SLC1A7 Gene SLC1A7 (Solute Carrier Family 1 Member 7) is a Protein Coding gene.Among its related pathways are Transport of glucose and other sugars_ bile salts and organic acids, metal ions and amine compounds and Transmission across,UniProtKB/Swiss-Prot for SLC1A7 GeneEAA5_HUMAN_O00341Transports L-glutamate; the L-glutamate uptake is sodium- and voltage-dependent and chloride-independent. Its associated chloride conductance may participate in visual processing.,Tocris Summary for SLC1A7 GeneGlutamate transporters_ also known as excitatory amino acid transporters (EAATs), are sodium- and potassium-dependent members of the solute carrier family 6 (SLC1), widely distributed throughout the brain. There are five EAAT,NA
ENSG00000128656,1123,CHN1,Protein Coding,0.405066685901728,1.55537811702222,0.0698943368969322,1.55537811702222,Ankyrin Repeat Domain 55,Additional gene information for ANKRD55 Gene HGNC(25681)Entrez Gene(79722)Ensembl(ENSG00000164512)OMIM(615189)UniProtKB(Q3KP44) Monarch InitiativeSearch for ANKRD55 at DataMedSearch for ANKRD55 at HumanCyc,GeneCards Summary for ANKRD55 Gene ANKRD55 (Ankyrin Repeat Domain 55) is a Protein Coding gene.Diseases associated with ANKRD55 include Oligoarticular Juvenile Idiopathic Arthritis and Rheumatoid Factor-Negative Juvenile Idiopathic Arthritis. ,Additional gene information for ANKRD55 Gene HGNC(25681)Entrez Gene(79722)Ensembl(ENSG00000164512)OMIM(615189)UniProtKB(Q3KP44) Monarch InitiativeSearch for ANKRD55 at DataMedSearch for ANKRD55 at HumanCyc,NA,NA
ENSG00000179909,7710,ZNF154,Protein Coding,1.76888609320354,0.00410874100905722,0.877196204866299,1.55166016779892,Armadillo Repeat Containing X-Linked 1,Entrez Gene Summary for ARMCX1 Gene This gene encodes a member of the ALEX family of proteins and may play a role in tumor suppression. The encoded protein contains a potential N-terminal transmembrane domain and two Armadillo (arm) repeats. Other protein,GeneCards Summary for ARMCX1 Gene ARMCX1 (Armadillo Repeat Containing X-Linked 1) is a Protein Coding gene.Gene Ontology (GO) annotations related to this gene include binding.An important paralog of this gene is ARMCX2. ,UniProtKB/Swiss-Prot for ARMCX1 GeneARMX1_HUMAN_Q9P291Regulates mitochondrial transport during axon regeneration. Increases the proportion of motile mitochondria by recruiting stationary mitochondria into the motile pool. Enhances mitochondria movement an,NA,NA
ENSG00000215529,388795,EFCAB8,Protein Coding,1.09337870384563,1.41602754109169,0.0459234666765769,1.54825435748855,Zinc Finger Matrin-Type 4,Additional gene information for ZMAT4 Gene HGNC(25844)Entrez Gene(79698)Ensembl(ENSG00000165061)UniProtKB(Q9H898) Monarch InitiativeSearch for ZMAT4 at DataMedSearch for ZMAT4 at HumanCyc,GeneCards Summary for ZMAT4 Gene ZMAT4 (Zinc Finger Matrin-Type 4) is a Protein Coding gene.Diseases associated with ZMAT4 include Refractive Error.Gene Ontology (GO) annotations related to this gene include nucleic acid binding.An important paralog of th,Additional gene information for ZMAT4 Gene HGNC(25844)Entrez Gene(79698)Ensembl(ENSG00000165061)UniProtKB(Q9H898) Monarch InitiativeSearch for ZMAT4 at DataMedSearch for ZMAT4 at HumanCyc,NA,NA
ENSG00000273079,2904,GRIN2B,Protein Coding,0.0933896299109295,1.48430721205098,1.04118486573686,1.54543820529156,DEP Domain Containing 1,Additional gene information for DEPDC1 Gene HGNC(22949)Entrez Gene(55635)Ensembl(ENSG00000024526)OMIM(612002)UniProtKB(Q5TB30) Search for DEPDC1 at DataMedSearch for DEPDC1 at HumanCyc,GeneCards Summary for DEPDC1 Gene DEPDC1 (DEP Domain Containing 1) is a Protein Coding gene.Diseases associated with DEPDC1 include Bladder Cancer.Gene Ontology (GO) annotations related to this gene include GTPase activator activity.An important paralog o,UniProtKB/Swiss-Prot for DEPDC1 GeneDEP1A_HUMAN_Q5TB30May be involved in transcriptional regulation as a transcriptional corepressor. The DEPDC1A-ZNF224 complex may play a critical role in bladder carcinogenesis by repressing the transcription of the A20 ,NA,NA
ENSG00000214435,57412,AS3MT,Protein Coding,0.653298900569305,0.0209014902730728,2.36519915568449,1.54518200803612,Thrombospondin Type 1 Domain Containing 1,Entrez Gene Summary for THSD1 Gene The protein encoded by this gene contains a type 1 thrombospondin domain_ which is found in a number of proteins involved in the complement pathway, as well as in extracellular matrix proteins. Alternatively spliced tran,GeneCards Summary for THSD1 Gene THSD1 (Thrombospondin Type 1 Domain Containing 1) is a Protein Coding gene.Diseases associated with THSD1 include Intracranial Aneurysm and Cerebral Arterial Disease.Among its related pathways are O-linked glycosylation an,Additional gene information for THSD1 Gene HGNC(17754)Entrez Gene(55901)Ensembl(ENSG00000136114)OMIM(616821)UniProtKB(Q9NS62) Monarch InitiativeSearch for THSD1 at DataMedSearch for THSD1 at HumanCyc,NA,NA
ENSG00000206557,131405,TRIM71,Protein Coding,0.237344162291741,0.252371751861858,1.53085365882759,1.53085365882759,CUB And Sushi Multiple Domains 1,Additional gene information for CSMD1 Gene HGNC(14026)Entrez Gene(64478)Ensembl(ENSG00000183117)OMIM(608397)UniProtKB(Q96PZ7) Monarch InitiativeSearch for CSMD1 at DataMedSearch for CSMD1 at HumanCyc,GeneCards Summary for CSMD1 Gene CSMD1 (CUB And Sushi Multiple Domains 1) is a Protein Coding gene.Diseases associated with CSMD1 include Benign Adult Familial Myoclonic Epilepsy and Smallpox.An important paralog of this gene is CSMD2. ,UniProtKB/Swiss-Prot for CSMD1 GeneCSMD1_HUMAN_Q96PZ7Potential suppressor of squamous cell carcinomas.,NA,NA
ENSG00000140682,7041,TGFB1I1,Protein Coding,0.0167925733799942,1.16776579384287,1.29317720645571,1.51012810707627,Complement C2,Entrez Gene Summary for C2 Gene Component C2 is a serum glycoprotein that functions as part of the classical pathway of the complement system. Activated C1 cleaves C2 into C2a and C2b. The serine proteinase C2a then combines with complement factor 4b to c,GeneCards Summary for C2 Gene C2 (Complement C2) is a Protein Coding gene.Diseases associated with C2 include Complement Component 2 Deficiency and Macular Degeneration_ Age-Related, 14.Among its related pathways are Complement and coagulation cascades an,UniProtKB/Swiss-Prot for C2 GeneCO2_HUMAN_P06681Component C2 which is part of the classical pathway of the complement system is cleaved by activated factor C1 into two fragments: C2b and C2a. C2a, a serine protease, then combines with complement factor C4,NA,NA
ENSG00000188738,401024,FSIP2,Protein Coding,0.916754750999453,0.11551610837532,1.64059602488108,1.50402420028054,DEP Domain Containing 1B,Additional gene information for DEPDC1B Gene HGNC(24902)Entrez Gene(55789)Ensembl(ENSG00000035499)OMIM(616073)UniProtKB(Q8WUY9) Search for DEPDC1B at DataMedSearch for DEPDC1B at HumanCyc,GeneCards Summary for DEPDC1B Gene DEPDC1B (DEP Domain Containing 1B) is a Protein Coding gene.Among its related pathways are p75 NTR receptor-mediated signalling and Signaling by Rho GTPases.Gene Ontology (GO) annotations related to this gene include GTP,Additional gene information for DEPDC1B Gene HGNC(24902)Entrez Gene(55789)Ensembl(ENSG00000035499)OMIM(616073)UniProtKB(Q8WUY9) Search for DEPDC1B at DataMedSearch for DEPDC1B at HumanCyc,NA,NA
ENSG00000105366,27181,SIGLEC8,Protein Coding,0.417706108218306,0.1541431618818,1.50356490225288,1.50356490225288,Leucine Rich Repeat Containing 7,Additional gene information for LRRC7 Gene HGNC(18531)Entrez Gene(57554)Ensembl(ENSG00000033122)OMIM(614453)UniProtKB(Q96NW7) Monarch InitiativeSearch for LRRC7 at DataMedSearch for LRRC7 at HumanCyc,GeneCards Summary for LRRC7 Gene LRRC7 (Leucine Rich Repeat Containing 7) is a Protein Coding gene.Diseases associated with LRRC7 include Dental Pulp Necrosis and Nance-Horan Syndrome.Among its related pathways are Innate Immune System.An important paralo,UniProtKB/Swiss-Prot for LRRC7 GeneLRRC7_HUMAN_Q96NW7Required for normal synaptic spine architecture and function. Necessary for DISC1 and GRM5 localization to postsynaptic density complexes and for both N-methyl D-aspartate receptor-dependent and metabot,NA,NA
ENSG00000104177,50804,MYEF2,RNA Gene,0.147610168063219,0.15249146285588,1.49720901994505,1.49720901994505,NPHP3-ACAD11 Readthrough (NMD Candidate),Entrez Gene Summary for NPHP3-ACAD11 Gene This locus represents naturally occurring read-through transcription between the neighboring NPHP3 (nephronophthisis 3_ adolescent) and ACAD11 (acyl-CoA dehydrogenase family, member 11) genes on chromosome 3. The ,GeneCards Summary for NPHP3-ACAD11 Gene NPHP3-ACAD11 (NPHP3-ACAD11 Readthrough (NMD Candidate)) is an RNA Gene_ and is affiliated with the ncRNA class.Diseases associated with NPHP3-ACAD11 include Epileptic Encephalopathy, Early Infantile, 44 and Nephrono,Additional gene information for NPHP3-ACAD11 Gene HGNC(48351)Entrez Gene(100532724)Ensembl(ENSG00000274810)UniProtKB(A0A0J9YXS1)RNACentral(NPHP3-ACAD11) Monarch InitiativeSearch for NPHP3-ACAD11 at DataMedSearch for NPHP3-ACAD11 at HumanCyc,NA,NA
ENSG00000185897,2865,FFAR3,Protein Coding,2.11857413360829,0.704575462724031,0.194529571344369,1.49269535050222,Protein Tyrosine Phosphatase_ Receptor Type B,Entrez Gene Summary for PTPRB Gene The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth_ differentiation,GeneCards Summary for PTPRB Gene PTPRB (Protein Tyrosine Phosphatase_ Receptor Type B) is a Protein Coding gene.Diseases associated with PTPRB include Hyperkalemic Periodic Paralysis and Familial Periodic Paralysis.Among its related pathways are TNFR1 Pat,UniProtKB/Swiss-Prot for PTPRB GenePTPRB_HUMAN_P23467Plays an important role in blood vessel remodeling and angiogenesis. Not necessary for the initial formation of blood vessels, but is essential for their maintenance and remodeling. Can induce dephospho,NA,CIViC summary for PTPRB Gene
ENSG00000154262,23460,ABCA6,Protein Coding,1.72534020185094,0.864853248189114,0.00667483470203204,1.49216607780204,Calcium Voltage-Gated Channel Auxiliary Subunit Gamma 6,Entrez Gene Summary for CACNG6 Gene Voltage-dependent calcium channels are composed of five subunits. The protein encoded by this gene represents one of these subunits_ gamma, and is one of two known gamma subunit proteins. This particular gamma subunit i,GeneCards Summary for CACNG6 Gene CACNG6 (Calcium Voltage-Gated Channel Auxiliary Subunit Gamma 6) is a Protein Coding gene.Among its related pathways are Fc-GammaR Pathway and Arrhythmogenic right ventricular cardiomyopathy (ARVC).Gene Ontology (GO) anno,UniProtKB/Swiss-Prot for CACNG6 GeneCCG6_HUMAN_Q9BXT2Thought to stabilize the calcium channel in an inactivated (closed) state.,NA,NA
ENSG00000100600,5641,LGMN,Protein Coding,1.54685418179909,0.963277026852133,0.0135239078110473,1.49004909721722,Cation Channel Sperm Associated 2,Entrez Gene Summary for CATSPER2 Gene This gene encodes a member of a family of cation channel proteins that localize to the flagellum of spermatozoa. Defects at this locus causes male infertility. Alternatively spliced transcript variants have been obser,GeneCards Summary for CATSPER2 Gene CATSPER2 (Cation Channel Sperm Associated 2) is a Protein Coding gene.Diseases associated with CATSPER2 include Deafness-Infertility Syndrome and Catsper-Related Male Infertility.Among its related pathways are Fertiliza,UniProtKB/Swiss-Prot for CATSPER2 GeneCTSR2_HUMAN_Q96P56Voltage-gated calcium channel that plays a central role in calcium-dependent physiological responses essential for successful fertilization, such as sperm hyperactivation, acrosome reaction and chemo,NA,NA
ENSG00000140451,80119,PIF1,Protein Coding,1.47959799644868,0.0826304053356735,0.0310909780318794,1.47959799644868,Glutamine Rich 2,Additional gene information for QRICH2 Gene HGNC(25326)Entrez Gene(84074)Ensembl(ENSG00000129646)UniProtKB(Q9H0J4) Monarch InitiativeSearch for QRICH2 at DataMedSearch for QRICH2 at HumanCyc,GeneCards Summary for QRICH2 Gene QRICH2 (Glutamine Rich 2) is a Protein Coding gene.An important paralog of this gene is C16orf96. ,Additional gene information for QRICH2 Gene HGNC(25326)Entrez Gene(84074)Ensembl(ENSG00000129646)UniProtKB(Q9H0J4) Monarch InitiativeSearch for QRICH2 at DataMedSearch for QRICH2 at HumanCyc,NA,NA
ENSG00000285446,NA,NA,Protein Coding,0.288871807869867,0.397909634613905,1.47397020327565,1.47397020327565,Stearoyl-CoA Desaturase,Entrez Gene Summary for SCD Gene This gene encodes an enzyme involved in fatty acid biosynthesis_ primarily the synthesis of oleic acid. The protein belongs to the fatty acid desaturase family and is an integral membrane protein located in the endoplasmic,GeneCards Summary for SCD Gene SCD (Stearoyl-CoA Desaturase) is a Protein Coding gene.Diseases associated with SCD include Reye Syndrome and Fatty Liver Disease.Among its related pathways are Regulation of cholesterol biosynthesis by SREBP (SREBF) and Adi,UniProtKB/Swiss-Prot for SCD GeneACOD_HUMAN_O00767Stearyl-CoA desaturase that utilizes O(2) and electrons from reduced cytochrome b5 to introduce the first double bond into saturated fatty acyl-CoA substrates (PubMed:15907797, PubMed:18765284). Catalyzes ,NA,NA
ENSG00000169313,64805,P2RY12,Protein Coding,1.47344370966224,0.398489346490018,0.00726965145123865,1.47344370966224,HRAS Like Suppressor Family Member 5,Additional gene information for HRASLS5 Gene HGNC(24978)Entrez Gene(117245)Ensembl(ENSG00000168004)OMIM(611474)UniProtKB(Q96KN8) Search for HRASLS5 at DataMedSearch for HRASLS5 at HumanCyc,GeneCards Summary for HRASLS5 Gene HRASLS5 (HRAS Like Suppressor Family Member 5) is a Protein Coding gene.Diseases associated with HRASLS5 include Poland Syndrome and Myasthenic Syndrome_ Congenital, 5.Among its related pathways are Metabolism and Glycer,UniProtKB/Swiss-Prot for HRASLS5 GeneHRSL5_HUMAN_Q96KN8catalyzes N-acylation of phosphatidylethanolamine (PE) to generate N-Acylphosphatidylethanolamine (NAPE) a precursor of bioactive N-acylethanolamines, including the endocannabinoid anandamide.,NA,NA
